#1
double tab1(18001,8)
#time	tagertSpeed	ShafterPostion	Eng.minTorque	Eng.maxTorque	air_degC	ENG_degC	PT_TH_degC
912	51.4	1	0	500	45	56	27
912.1	51.600256	1	0	500	45	56	27
912.2	51.779833	1	0	500	45	56	27
912.3	51.940631	1	0	500	45	56	27
912.4	52.08455	1	0	500	45	56	27
912.5	52.21349	1	0	500	45	56	27
912.6	52.329351	1	0	500	45	56	27
912.7	52.434032	1	0	500	45	56	27
912.8	52.529434	1	0	500	45	56	27
912.9	52.617457	1	0	500	45	56	27
913	52.7	1	0	500	45	56	27
913.1	52.779321	1	0	500	45	56	27
913.2	52.859111	1	0	500	45	56	27
913.3	52.943416	1	0	500	45	56	27
913.4	53.036285	1	0	500	45	56	27
913.5	53.141765	1	0	500	45	56	27
913.6	53.263903	1	0	500	45	56	27
913.7	53.406748	1	0	500	45	56	27
913.8	53.574348	1	0	500	45	56	27
913.9	53.770749	1	0	500	45	56	27
914	54	1	0	500	45	56	27
914.1	54.264158	1	0	500	45	56	27
914.2	54.557323	1	0	500	45	56	27
914.3	54.871604	1	0	500	45	56	27
914.4	55.19911	1	0	500	45	56	27
914.5	55.531951	1	0	500	45	56	27
914.6	55.862236	1	0	500	45	56	27
914.7	56.182074	1	0	500	45	56	27
914.8	56.483574	1	0	500	45	56	27
914.9	56.758846	1	0	500	45	56	27
915	57	1	0	500	45	56	27
915.1	57.201445	1	0	500	45	56	27
915.2	57.366796	1	0	500	45	56	27
915.3	57.501967	1	0	500	45	56	27
915.4	57.612873	1	0	500	45	56	27
915.5	57.705431	1	0	500	45	56	27
915.6	57.785553	1	0	500	45	56	27
915.7	57.859157	1	0	500	45	56	27
915.8	57.932155	1	0	500	45	56	27
915.9	58.010465	1	0	500	45	56	27
916	58.1	1	0	500	45	56	27
916.1	58.204962	1	0	500	45	56	27
916.2	58.322694	1	0	500	45	56	27
916.3	58.448829	1	0	500	45	56	27
916.4	58.578996	1	0	500	45	56	27
916.5	58.708827	1	0	500	45	56	27
916.6	58.833951	1	0	500	45	56	27
916.7	58.95	1	0	500	45	56	27
916.8	59.052604	1	0	500	45	56	27
916.9	59.137394	1	0	500	45	56	27
917	59.2	1	0	500	45	56	27
917.1	59.237409	1	0	500	45	56	27
917.2	59.252027	1	0	500	45	56	27
917.3	59.247617	1	0	500	45	56	27
917.4	59.227941	1	0	500	45	56	27
917.5	59.196763	1	0	500	45	56	27
917.6	59.157843	1	0	500	45	56	27
917.7	59.114944	1	0	500	45	56	27
917.8	59.071829	1	0	500	45	56	27
917.9	59.03226	1	0	500	45	56	27
918	59	1	0	500	45	56	27
918.1	58.978004	1	0	500	45	56	27
918.2	58.965998	1	0	500	45	56	27
918.3	58.962903	1	0	500	45	56	27
918.4	58.967638	1	0	500	45	56	27
918.5	58.979123	1	0	500	45	56	27
918.6	58.996279	1	0	500	45	56	27
918.7	59.018025	1	0	500	45	56	27
918.8	59.04328	1	0	500	45	56	27
918.9	59.070965	1	0	500	45	56	27
919	59.1	1	0	500	45	56	27
919.1	59.129577	1	0	500	45	56	27
919.2	59.159982	1	0	500	45	56	27
919.3	59.191773	1	0	500	45	56	27
919.4	59.225508	1	0	500	45	56	27
919.5	59.261745	1	0	500	45	56	27
919.6	59.301042	1	0	500	45	56	27
919.7	59.343958	1	0	500	45	56	27
919.8	59.391051	1	0	500	45	56	27
919.9	59.442879	1	0	500	45	56	27
920	59.5	1	0	500	45	56	27
920.1	59.562987	1	0	500	45	56	27
920.2	59.632474	1	0	500	45	56	27
920.3	59.709106	1	0	500	45	56	27
920.4	59.793532	1	0	500	45	56	27
920.5	59.886399	1	0	500	45	56	27
920.6	59.988353	1	0	500	45	56	27
920.7	60.100044	1	0	500	45	56	27
920.8	60.222116	1	0	500	45	56	27
920.9	60.35522	1	0	500	45	56	27
921	60.5	1	0	500	45	56	27
921.1	60.656673	1	0	500	45	56	27
921.2	60.823723	1	0	500	45	56	27
921.3	60.999202	1	0	500	45	56	27
921.4	61.181164	1	0	500	45	56	27
921.5	61.367661	1	0	500	45	56	27
921.6	61.556745	1	0	500	45	56	27
921.7	61.746468	1	0	500	45	56	27
921.8	61.934883	1	0	500	45	56	27
921.9	62.120043	1	0	500	45	56	27
922	62.3	1	0	500	45	56	27
922.1	62.473321	1	0	500	45	56	27
922.2	62.640635	1	0	500	45	56	27
922.3	62.803084	1	0	500	45	56	27
922.4	62.96181	1	0	500	45	56	27
922.5	63.117958	1	0	500	45	56	27
922.6	63.272668	1	0	500	45	56	27
922.7	63.427085	1	0	500	45	56	27
922.8	63.582351	1	0	500	45	56	27
922.9	63.739608	1	0	500	45	56	27
923	63.9	1	0	500	45	56	27
923.1	64.063841	1	0	500	45	56	27
923.2	64.228137	1	0	500	45	56	27
923.3	64.389062	1	0	500	45	56	27
923.4	64.542794	1	0	500	45	56	27
923.5	64.685508	1	0	500	45	56	27
923.6	64.813382	1	0	500	45	56	27
923.7	64.922592	1	0	500	45	56	27
923.8	65.009314	1	0	500	45	56	27
923.9	65.069725	1	0	500	45	56	27
924	65.1	1	0	500	45	56	27
924.1	65.097513	1	0	500	45	56	27
924.2	65.064418	1	0	500	45	56	27
924.3	65.004069	1	0	500	45	56	27
924.4	64.919815	1	0	500	45	56	27
924.5	64.815009	1	0	500	45	56	27
924.6	64.693002	1	0	500	45	56	27
924.7	64.557146	1	0	500	45	56	27
924.8	64.410793	1	0	500	45	56	27
924.9	64.257294	1	0	500	45	56	27
925	64.1	1	0	500	45	56	27
925.1	63.941908	1	0	500	45	56	27
925.2	63.78459	1	0	500	45	56	27
925.3	63.629264	1	0	500	45	56	27
925.4	63.477147	1	0	500	45	56	27
925.5	63.329456	1	0	500	45	56	27
925.6	63.187409	1	0	500	45	56	27
925.7	63.052222	1	0	500	45	56	27
925.8	62.925114	1	0	500	45	56	27
925.9	62.807301	1	0	500	45	56	27
926	62.7	1	0	500	45	56	27
926.1	62.603956	1	0	500	45	56	27
926.2	62.518021	1	0	500	45	56	27
926.3	62.440575	1	0	500	45	56	27
926.4	62.369997	1	0	500	45	56	27
926.5	62.304666	1	0	500	45	56	27
926.6	62.242962	1	0	500	45	56	27
926.7	62.183264	1	0	500	45	56	27
926.8	62.123951	1	0	500	45	56	27
926.9	62.063404	1	0	500	45	56	27
927	62	1	0	500	45	56	27
927.1	61.932568	1	0	500	45	56	27
927.2	61.861724	1	0	500	45	56	27
927.3	61.788535	1	0	500	45	56	27
927.4	61.714065	1	0	500	45	56	27
927.5	61.639379	1	0	500	45	56	27
927.6	61.565543	1	0	500	45	56	27
927.7	61.493622	1	0	500	45	56	27
927.8	61.424681	1	0	500	45	56	27
927.9	61.359785	1	0	500	45	56	27
928	61.3	1	0	500	45	56	27
928.1	61.246073	1	0	500	45	56	27
928.2	61.197482	1	0	500	45	56	27
928.3	61.153386	1	0	500	45	56	27
928.4	61.112945	1	0	500	45	56	27
928.5	61.075318	1	0	500	45	56	27
928.6	61.039667	1	0	500	45	56	27
928.7	61.005149	1	0	500	45	56	27
928.8	60.970926	1	0	500	45	56	27
928.9	60.936156	1	0	500	45	56	27
929	60.9	1	0	500	45	56	27
929.1	60.86184	1	0	500	45	56	27
929.2	60.821949	1	0	500	45	56	27
929.3	60.780822	1	0	500	45	56	27
929.4	60.738957	1	0	500	45	56	27
929.5	60.696847	1	0	500	45	56	27
929.6	60.65499	1	0	500	45	56	27
929.7	60.613881	1	0	500	45	56	27
929.8	60.574016	1	0	500	45	56	27
929.9	60.53589	1	0	500	45	56	27
930	60.5	1	0	500	45	56	27
930.1	60.466668	1	0	500	45	56	27
930.2	60.435524	1	0	500	45	56	27
930.3	60.406025	1	0	500	45	56	27
930.4	60.377629	1	0	500	45	56	27
930.5	60.349793	1	0	500	45	56	27
930.6	60.321973	1	0	500	45	56	27
930.7	60.293626	1	0	500	45	56	27
930.8	60.264211	1	0	500	45	56	27
930.9	60.233183	1	0	500	45	56	27
931	60.2	1	0	500	45	56	27
931.1	60.164289	1	0	500	45	56	27
931.2	60.126356	1	0	500	45	56	27
931.3	60.086676	1	0	500	45	56	27
931.4	60.045727	1	0	500	45	56	27
931.5	60.003982	1	0	500	45	56	27
931.6	59.96192	1	0	500	45	56	27
931.7	59.920014	1	0	500	45	56	27
931.8	59.878742	1	0	500	45	56	27
931.9	59.838578	1	0	500	45	56	27
932	59.8	1	0	500	45	56	27
932.1	59.763276	1	0	500	45	56	27
932.2	59.727853	1	0	500	45	56	27
932.3	59.692969	1	0	500	45	56	27
932.4	59.657864	1	0	500	45	56	27
932.5	59.621778	1	0	500	45	56	27
932.6	59.583949	1	0	500	45	56	27
932.7	59.543618	1	0	500	45	56	27
932.8	59.500023	1	0	500	45	56	27
932.9	59.452404	1	0	500	45	56	27
933	59.4	1	0	500	45	56	27
933.1	59.342206	1	0	500	45	56	27
933.2	59.279033	1	0	500	45	56	27
933.3	59.210647	1	0	500	45	56	27
933.4	59.137216	1	0	500	45	56	27
933.5	59.058906	1	0	500	45	56	27
933.6	58.975884	1	0	500	45	56	27
933.7	58.888316	1	0	500	45	56	27
933.8	58.796368	1	0	500	45	56	27
933.9	58.700207	1	0	500	45	56	27
934	58.6	1	0	500	45	56	27
934.1	58.496001	1	0	500	45	56	27
934.2	58.388817	1	0	500	45	56	27
934.3	58.279142	1	0	500	45	56	27
934.4	58.16767	1	0	500	45	56	27
934.5	58.055096	1	0	500	45	56	27
934.6	57.942115	1	0	500	45	56	27
934.7	57.82942	1	0	500	45	56	27
934.8	57.717706	1	0	500	45	56	27
934.9	57.607668	1	0	500	45	56	27
935	57.5	1	0	500	45	56	27
935.1	57.39529	1	0	500	45	56	27
935.2	57.293699	1	0	500	45	56	27
935.3	57.195285	1	0	500	45	56	27
935.4	57.100103	1	0	500	45	56	27
935.5	57.008208	1	0	500	45	56	27
935.6	56.919656	1	0	500	45	56	27
935.7	56.834504	1	0	500	45	56	27
935.8	56.752806	1	0	500	45	56	27
935.9	56.67462	1	0	500	45	56	27
936	56.6	1	0	500	45	56	27
936.1	56.52894	1	0	500	45	56	27
936.2	56.461186	1	0	500	45	56	27
936.3	56.396418	1	0	500	45	56	27
936.4	56.33432	1	0	500	45	56	27
936.5	56.274573	1	0	500	45	56	27
936.6	56.216861	1	0	500	45	56	27
936.7	56.160865	1	0	500	45	56	27
936.8	56.106268	1	0	500	45	56	27
936.9	56.052752	1	0	500	45	56	27
937	56	1	0	500	45	56	27
937.1	55.947749	1	0	500	45	56	27
937.2	55.895959	1	0	500	45	56	27
937.3	55.844644	1	0	500	45	56	27
937.4	55.793819	1	0	500	45	56	27
937.5	55.7435	1	0	500	45	56	27
937.6	55.6937	1	0	500	45	56	27
937.7	55.644436	1	0	500	45	56	27
937.8	55.595721	1	0	500	45	56	27
937.9	55.547571	1	0	500	45	56	27
938	55.5	1	0	500	45	56	27
938.1	55.452964	1	0	500	45	56	27
938.2	55.40618	1	0	500	45	56	27
938.3	55.359308	1	0	500	45	56	27
938.4	55.312004	1	0	500	45	56	27
938.5	55.263928	1	0	500	45	56	27
938.6	55.214737	1	0	500	45	56	27
938.7	55.164091	1	0	500	45	56	27
938.8	55.111647	1	0	500	45	56	27
938.9	55.057064	1	0	500	45	56	27
939	55	1	0	500	45	56	27
939.1	54.940295	1	0	500	45	56	27
939.2	54.87852	1	0	500	45	56	27
939.3	54.815426	1	0	500	45	56	27
939.4	54.751765	1	0	500	45	56	27
939.5	54.688289	1	0	500	45	56	27
939.6	54.62575	1	0	500	45	56	27
939.7	54.564899	1	0	500	45	56	27
939.8	54.50649	1	0	500	45	56	27
939.9	54.451273	1	0	500	45	56	27
940	54.4	1	0	500	45	56	27
940.1	54.353254	1	0	500	45	56	27
940.2	54.310939	1	0	500	45	56	27
940.3	54.272788	1	0	500	45	56	27
940.4	54.238536	1	0	500	45	56	27
940.5	54.207916	1	0	500	45	56	27
940.6	54.180664	1	0	500	45	56	27
940.7	54.156511	1	0	500	45	56	27
940.8	54.135194	1	0	500	45	56	27
940.9	54.116446	1	0	500	45	56	27
941	54.1	1	0	500	45	56	27
941.1	54.085588	1	0	500	45	56	27
941.2	54.072924	1	0	500	45	56	27
941.3	54.061721	1	0	500	45	56	27
941.4	54.051691	1	0	500	45	56	27
941.5	54.042545	1	0	500	45	56	27
941.6	54.033996	1	0	500	45	56	27
941.7	54.025755	1	0	500	45	56	27
941.8	54.017534	1	0	500	45	56	27
941.9	54.009045	1	0	500	45	56	27
942	54	1	0	500	45	56	27
942.1	53.990195	1	0	500	45	56	27
942.2	53.979765	1	0	500	45	56	27
942.3	53.968926	1	0	500	45	56	27
942.4	53.957899	1	0	500	45	56	27
942.5	53.946902	1	0	500	45	56	27
942.6	53.936152	1	0	500	45	56	27
942.7	53.925869	1	0	500	45	56	27
942.8	53.91627	1	0	500	45	56	27
942.9	53.907574	1	0	500	45	56	27
943	53.9	1	0	500	45	56	27
943.1	53.893732	1	0	500	45	56	27
943.2	53.888818	1	0	500	45	56	27
943.3	53.885273	1	0	500	45	56	27
943.4	53.883111	1	0	500	45	56	27
943.5	53.882347	1	0	500	45	56	27
943.6	53.882995	1	0	500	45	56	27
943.7	53.88507	1	0	500	45	56	27
943.8	53.888586	1	0	500	45	56	27
943.9	53.893558	1	0	500	45	56	27
944	53.9	1	0	500	45	56	27
944.1	53.907878	1	0	500	45	56	27
944.2	53.916964	1	0	500	45	56	27
944.3	53.926983	1	0	500	45	56	27
944.4	53.937657	1	0	500	45	56	27
944.5	53.94871	1	0	500	45	56	27
944.6	53.959867	1	0	500	45	56	27
944.7	53.970851	1	0	500	45	56	27
944.8	53.981385	1	0	500	45	56	27
944.9	53.991193	1	0	500	45	56	27
945	54	1	0	500	45	56	27
945.1	54.007756	1	0	500	45	56	27
945.2	54.015325	1	0	500	45	56	27
945.3	54.023796	1	0	500	45	56	27
945.4	54.034262	1	0	500	45	56	27
945.5	54.047812	1	0	500	45	56	27
945.6	54.065537	1	0	500	45	56	27
945.7	54.088527	1	0	500	45	56	27
945.8	54.117874	1	0	500	45	56	27
945.9	54.154668	1	0	500	45	56	27
946	54.2	1	0	500	45	56	27
946.1	54.254597	1	0	500	45	56	27
946.2	54.317737	1	0	500	45	56	27
946.3	54.388332	1	0	500	45	56	27
946.4	54.465296	1	0	500	45	56	27
946.5	54.547543	1	0	500	45	56	27
946.6	54.633987	1	0	500	45	56	27
946.7	54.723541	1	0	500	45	56	27
946.8	54.815119	1	0	500	45	56	27
946.9	54.907634	1	0	500	45	56	27
947	55	1	0	500	45	56	27
947.1	55.091255	1	0	500	45	56	27
947.2	55.180929	1	0	500	45	56	27
947.3	55.268677	1	0	500	45	56	27
947.4	55.354155	1	0	500	45	56	27
947.5	55.437016	1	0	500	45	56	27
947.6	55.516916	1	0	500	45	56	27
947.7	55.59351	1	0	500	45	56	27
947.8	55.666452	1	0	500	45	56	27
947.9	55.735397	1	0	500	45	56	27
948	55.8	1	0	500	45	56	27
948.1	55.859985	1	0	500	45	56	27
948.2	55.915349	1	0	500	45	56	27
948.3	55.96616	1	0	500	45	56	27
948.4	56.012486	1	0	500	45	56	27
948.5	56.054393	1	0	500	45	56	27
948.6	56.091949	1	0	500	45	56	27
948.7	56.12522	1	0	500	45	56	27
948.8	56.154274	1	0	500	45	56	27
948.9	56.179179	1	0	500	45	56	27
949	56.2	1	0	500	45	56	27
949.1	56.216707	1	0	500	45	56	27
949.2	56.228876	1	0	500	45	56	27
949.3	56.235981	1	0	500	45	56	27
949.4	56.237501	1	0	500	45	56	27
949.5	56.232912	1	0	500	45	56	27
949.6	56.221689	1	0	500	45	56	27
949.7	56.20331	1	0	500	45	56	27
949.8	56.177251	1	0	500	45	56	27
949.9	56.142989	1	0	500	45	56	27
950	56.1	1	0	500	45	56	27
950.1	56.047786	1	0	500	45	56	27
950.2	55.985948	1	0	500	45	56	27
950.3	55.914114	1	0	500	45	56	27
950.4	55.831909	1	0	500	45	56	27
950.5	55.738961	1	0	500	45	56	27
950.6	55.634896	1	0	500	45	56	27
950.7	55.51934	1	0	500	45	56	27
950.8	55.391922	1	0	500	45	56	27
950.9	55.252266	1	0	500	45	56	27
951	55.1	1	0	500	45	56	27
951.1	54.934649	1	0	500	45	56	27
951.2	54.755331	1	0	500	45	56	27
951.3	54.561064	1	0	500	45	56	27
951.4	54.350863	1	0	500	45	56	27
951.5	54.123745	1	0	500	45	56	27
951.6	53.878728	1	0	500	45	56	27
951.7	53.614829	1	0	500	45	56	27
951.8	53.331063	1	0	500	45	56	27
951.9	53.026448	1	0	500	45	56	27
952	52.7	1	0	500	45	56	27
952.1	52.351118	1	0	500	45	56	27
952.2	51.980727	1	0	500	45	56	27
952.3	51.590132	1	0	500	45	56	27
952.4	51.180641	1	0	500	45	56	27
952.5	50.753558	1	0	500	45	56	27
952.6	50.310191	1	0	500	45	56	27
952.7	49.851845	1	0	500	45	56	27
952.8	49.379827	1	0	500	45	56	27
952.9	48.895444	1	0	500	45	56	27
953	48.4	1	0	500	45	56	27
953.1	47.894778	1	0	500	45	56	27
953.2	47.380961	1	0	500	45	56	27
953.3	46.859708	1	0	500	45	56	27
953.4	46.332175	1	0	500	45	56	27
953.5	45.799523	1	0	500	45	56	27
953.6	45.262909	1	0	500	45	56	27
953.7	44.723491	1	0	500	45	56	27
953.8	44.182428	1	0	500	45	56	27
953.9	43.640878	1	0	500	45	56	27
954	43.1	1	0	500	45	56	27
954.1	42.560769	1	0	500	45	56	27
954.2	42.023428	1	0	500	45	56	27
954.3	41.488037	1	0	500	45	56	27
954.4	40.954658	1	0	500	45	56	27
954.5	40.423351	1	0	500	45	56	27
954.6	39.894175	1	0	500	45	56	27
954.7	39.367192	1	0	500	45	56	27
954.8	38.842461	1	0	500	45	56	27
954.9	38.320044	1	0	500	45	56	27
955	37.8	1	0	500	45	56	27
955.1	37.282147	1	0	500	45	56	27
955.2	36.765328	1	0	500	45	56	27
955.3	36.248143	1	0	500	45	56	27
955.4	35.729192	1	0	500	45	56	27
955.5	35.207075	1	0	500	45	56	27
955.6	34.680392	1	0	500	45	56	27
955.7	34.147743	1	0	500	45	56	27
955.8	33.607728	1	0	500	45	56	27
955.9	33.058947	1	0	500	45	56	27
956	32.5	1	0	500	45	56	27
956.1	31.930644	1	0	500	45	56	27
956.2	31.355261	1	0	500	45	56	27
956.3	30.779391	1	0	500	45	56	27
956.4	30.208574	1	0	500	45	56	27
956.5	29.64835	1	0	500	45	56	27
956.6	29.104257	1	0	500	45	56	27
956.7	28.581836	1	0	500	45	56	27
956.8	28.086627	1	0	500	45	56	27
956.9	27.624168	1	0	500	45	56	27
957	27.2	1	0	500	45	56	27
957.1	26.818479	1	0	500	45	56	27
957.2	26.479229	1	0	500	45	56	27
957.3	26.180693	1	0	500	45	56	27
957.4	25.921311	1	0	500	45	56	27
957.5	25.699526	1	0	500	45	56	27
957.6	25.513779	1	0	500	45	56	27
957.7	25.362511	1	0	500	45	56	27
957.8	25.244164	1	0	500	45	56	27
957.9	25.15718	1	0	500	45	56	27
958	25.1	1	0	500	45	56	27
958.1	25.071241	1	0	500	45	56	27
958.2	25.070222	1	0	500	45	56	27
958.3	25.096437	1	0	500	45	56	27
958.4	25.14938	1	0	500	45	56	27
958.5	25.228545	1	0	500	45	56	27
958.6	25.333427	1	0	500	45	56	27
958.7	25.463519	1	0	500	45	56	27
958.8	25.618316	1	0	500	45	56	27
958.9	25.797311	1	0	500	45	56	27
959	26	1	0	500	45	56	27
959.1	26.225957	1	0	500	45	56	27
959.2	26.475083	1	0	500	45	56	27
959.3	26.74736	1	0	500	45	56	27
959.4	27.042769	1	0	500	45	56	27
959.5	27.361293	1	0	500	45	56	27
959.6	27.702914	1	0	500	45	56	27
959.7	28.067613	1	0	500	45	56	27
959.8	28.455372	1	0	500	45	56	27
959.9	28.866174	1	0	500	45	56	27
960	29.3	1	0	500	45	56	27
960.1	29.756531	1	0	500	45	56	27
960.2	30.234247	1	0	500	45	56	27
960.3	30.731325	1	0	500	45	56	27
960.4	31.245944	1	0	500	45	56	27
960.5	31.776282	1	0	500	45	56	27
960.6	32.320518	1	0	500	45	56	27
960.7	32.876829	1	0	500	45	56	27
960.8	33.443394	1	0	500	45	56	27
960.9	34.018392	1	0	500	45	56	27
961	34.6	1	0	500	45	56	27
961.1	35.186418	1	0	500	45	56	27
961.2	35.77593	1	0	500	45	56	27
961.3	36.36684	1	0	500	45	56	27
961.4	36.957455	1	0	500	45	56	27
961.5	37.546078	1	0	500	45	56	27
961.6	38.131015	1	0	500	45	56	27
961.7	38.71057	1	0	500	45	56	27
961.8	39.28305	1	0	500	45	56	27
961.9	39.846758	1	0	500	45	56	27
962	40.4	1	0	500	45	56	27
962.1	40.941397	1	0	500	45	56	27
962.2	41.470834	1	0	500	45	56	27
962.3	41.988514	1	0	500	45	56	27
962.4	42.494638	1	0	500	45	56	27
962.5	42.989407	1	0	500	45	56	27
962.6	43.473024	1	0	500	45	56	27
962.7	43.94569	1	0	500	45	56	27
962.8	44.407607	1	0	500	45	56	27
962.9	44.858976	1	0	500	45	56	27
963	45.3	1	0	500	45	56	27
963.1	45.730694	1	0	500	45	56	27
963.2	46.150333	1	0	500	45	56	27
963.3	46.558003	1	0	500	45	56	27
963.4	46.952794	1	0	500	45	56	27
963.5	47.333794	1	0	500	45	56	27
963.6	47.70009	1	0	500	45	56	27
963.7	48.05077	1	0	500	45	56	27
963.8	48.384923	1	0	500	45	56	27
963.9	48.701637	1	0	500	45	56	27
964	49	1	0	500	45	56	27
964.1	49.279426	1	0	500	45	56	27
964.2	49.540635	1	0	500	45	56	27
964.3	49.784672	1	0	500	45	56	27
964.4	50.012584	1	0	500	45	56	27
964.5	50.225417	1	0	500	45	56	27
964.6	50.424217	1	0	500	45	56	27
964.7	50.610029	1	0	500	45	56	27
964.8	50.783899	1	0	500	45	56	27
964.9	50.946875	1	0	500	45	56	27
965	51.1	1	0	500	45	56	27
965.1	51.244102	1	0	500	45	56	27
965.2	51.379129	1	0	500	45	56	27
965.3	51.504808	1	0	500	45	56	27
965.4	51.620868	1	0	500	45	56	27
965.5	51.727037	1	0	500	45	56	27
965.6	51.823043	1	0	500	45	56	27
965.7	51.908614	1	0	500	45	56	27
965.8	51.983479	1	0	500	45	56	27
965.9	52.047365	1	0	500	45	56	27
966	52.1	1	0	500	45	56	27
966.1	52.141365	1	0	500	45	56	27
966.2	52.17245	1	0	500	45	56	27
966.3	52.194495	1	0	500	45	56	27
966.4	52.208743	1	0	500	45	56	27
966.5	52.216434	1	0	500	45	56	27
966.6	52.21881	1	0	500	45	56	27
966.7	52.217114	1	0	500	45	56	27
966.8	52.212586	1	0	500	45	56	27
966.9	52.206467	1	0	500	45	56	27
967	52.2	1	0	500	45	56	27
967.1	52.194136	1	0	500	45	56	27
967.2	52.188672	1	0	500	45	56	27
967.3	52.183111	1	0	500	45	56	27
967.4	52.176961	1	0	500	45	56	27
967.5	52.169727	1	0	500	45	56	27
967.6	52.160915	1	0	500	45	56	27
967.7	52.15003	1	0	500	45	56	27
967.8	52.136579	1	0	500	45	56	27
967.9	52.120067	1	0	500	45	56	27
968	52.1	1	0	500	45	56	27
968.1	52.075989	1	0	500	45	56	27
968.2	52.048064	1	0	500	45	56	27
968.3	52.01636	1	0	500	45	56	27
968.4	51.981013	1	0	500	45	56	27
968.5	51.942158	1	0	500	45	56	27
968.6	51.89993	1	0	500	45	56	27
968.7	51.854465	1	0	500	45	56	27
968.8	51.805898	1	0	500	45	56	27
968.9	51.754365	1	0	500	45	56	27
969	51.7	1	0	500	45	56	27
969.1	51.642809	1	0	500	45	56	27
969.2	51.582274	1	0	500	45	56	27
969.3	51.51775	1	0	500	45	56	27
969.4	51.448588	1	0	500	45	56	27
969.5	51.374142	1	0	500	45	56	27
969.6	51.293764	1	0	500	45	56	27
969.7	51.206809	1	0	500	45	56	27
969.8	51.112627	1	0	500	45	56	27
969.9	51.010573	1	0	500	45	56	27
970	50.9	1	0	500	45	56	27
970.1	50.780277	1	0	500	45	56	27
970.2	50.650839	1	0	500	45	56	27
970.3	50.511141	1	0	500	45	56	27
970.4	50.360636	1	0	500	45	56	27
970.5	50.198775	1	0	500	45	56	27
970.6	50.025012	1	0	500	45	56	27
970.7	49.8388	1	0	500	45	56	27
970.8	49.639592	1	0	500	45	56	27
970.9	49.426841	1	0	500	45	56	27
971	49.2	1	0	500	45	56	27
971.1	48.958385	1	0	500	45	56	27
971.2	48.700768	1	0	500	45	56	27
971.3	48.425784	1	0	500	45	56	27
971.4	48.13207	1	0	500	45	56	27
971.5	47.818259	1	0	500	45	56	27
971.6	47.482987	1	0	500	45	56	27
971.7	47.12489	1	0	500	45	56	27
971.8	46.742603	1	0	500	45	56	27
971.9	46.334761	1	0	500	45	56	27
972	45.9	1	0	500	45	56	27
972.1	45.437783	1	0	500	45	56	27
972.2	44.950888	1	0	500	45	56	27
972.3	44.442921	1	0	500	45	56	27
972.4	43.917486	1	0	500	45	56	27
972.5	43.378191	1	0	500	45	56	27
972.6	42.82864	1	0	500	45	56	27
972.7	42.27244	1	0	500	45	56	27
972.8	41.713196	1	0	500	45	56	27
972.9	41.154514	1	0	500	45	56	27
973	40.6	1	0	500	45	56	27
973.1	40.052482	1	0	500	45	56	27
973.2	39.511679	1	0	500	45	56	27
973.3	38.976533	1	0	500	45	56	27
973.4	38.445985	1	0	500	45	56	27
973.5	37.918978	1	0	500	45	56	27
973.6	37.394452	1	0	500	45	56	27
973.7	36.87135	1	0	500	45	56	27
973.8	36.348613	1	0	500	45	56	27
973.9	35.825182	1	0	500	45	56	27
974	35.3	1	0	500	45	56	27
974.1	34.772289	1	0	500	45	56	27
974.2	34.242396	1	0	500	45	56	27
974.3	33.710948	1	0	500	45	56	27
974.4	33.178573	1	0	500	45	56	27
974.5	32.645898	1	0	500	45	56	27
974.6	32.113552	1	0	500	45	56	27
974.7	31.582161	1	0	500	45	56	27
974.8	31.052354	1	0	500	45	56	27
974.9	30.524758	1	0	500	45	56	27
975	30	1	0	500	45	56	27
975.1	29.478362	1	0	500	45	56	27
975.2	28.958738	1	0	500	45	56	27
975.3	28.439676	1	0	500	45	56	27
975.4	27.919724	1	0	500	45	56	27
975.5	27.39743	1	0	500	45	56	27
975.6	26.871342	1	0	500	45	56	27
975.7	26.340006	1	0	500	45	56	27
975.8	25.801972	1	0	500	45	56	27
975.9	25.255788	1	0	500	45	56	27
976	24.7	1	0	500	45	56	27
976.1	24.134163	1	0	500	45	56	27
976.2	23.561851	1	0	500	45	56	27
976.3	22.987647	1	0	500	45	56	27
976.4	22.41613	1	0	500	45	56	27
976.5	21.851881	1	0	500	45	56	27
976.6	21.299482	1	0	500	45	56	27
976.7	20.763514	1	0	500	45	56	27
976.8	20.248557	1	0	500	45	56	27
976.9	19.759192	1	0	500	45	56	27
977	19.3	1	0	500	45	56	27
977.1	18.874187	1	0	500	45	56	27
977.2	18.479457	1	0	500	45	56	27
977.3	18.112137	1	0	500	45	56	27
977.4	17.768557	1	0	500	45	56	27
977.5	17.445045	1	0	500	45	56	27
977.6	17.137929	1	0	500	45	56	27
977.7	16.843539	1	0	500	45	56	27
977.8	16.558201	1	0	500	45	56	27
977.9	16.278245	1	0	500	45	56	27
978	16	1	0	500	45	56	27
978.1	15.720489	1	0	500	45	56	27
978.2	15.439523	1	0	500	45	56	27
978.3	15.157605	1	0	500	45	56	27
978.4	14.875242	1	0	500	45	56	27
978.5	14.592938	1	0	500	45	56	27
978.6	14.3112	1	0	500	45	56	27
978.7	14.030531	1	0	500	45	56	27
978.8	13.751439	1	0	500	45	56	27
978.9	13.474426	1	0	500	45	56	27
979	13.2	1	0	500	45	56	27
979.1	12.928656	1	0	500	45	56	27
979.2	12.660853	1	0	500	45	56	27
979.3	12.397043	1	0	500	45	56	27
